FIELDNAME,WELLIDE,RIGNO,DTTMSTART,DTTMSPUD,DTTMSTARTCALC,WELLPHASE,PHASE1,PHASE2,ACTIVITY,DURATION,UNSCHEDULE_EVENT_HRS,WBORESZACT,DEPTHACT,COM
SEBL,SEBL_002,PHR-026,8/20/2026,9/6/2026,8/20/2026,LOCN,MOB,MOVEON,OPSUS,5,5,,0,"Waiting On Daylight (Night Trip Policy)
Repositioning and Loading equipment onto transport, 

Move out from AMPH#36  PHR Yard   (14 loads)
Move in SEBL #0055 w/progres 19% (16 of 84 load)

Move to PHR Yard  :
Load list :
15.Line manifold mud tank, box assembly, (Trailer)
==============================
Move to SEBL#0055 :
Loading equipmentt to transport
18. stair + Line MP + Blower + Gaso Pump (Cargo)
19. Water Tank (Lowbed)
20. Pipe Box (Lowbed)
21. Traveling Block + Rotary Table (Tandem)
22. walkway substructure + Choke Manifold (Trailler)

Activity :
- Repositioning equipment for transport loading proces
- .loading pipe box to lowbed
-  lashing equipment 
-  loading rotary table to tandem
-  loading box assembly dan manipol mud tank to trailer

Notes:
> Unloading equipment at yard for maintenance
> Moving only on daylight
> Available transport fleet,
  ACS: 2 unit Lowbed, 2 unit Tandem, 1 unit Trailer, 3 unit Crane, 2 unit Dozer,
"
SEBL,SEBL_002,PHR-026,8/20/2026,9/6/2026,8/20/2026 5:00,LOCN,MOB,MOVEON,UNITMOV,7,,,0,"Move out from AMPH#36  PHR Yard   (15 loads)
Move in SEBL #0055 w/progres 25% (22 of 82 load)

Move to PHR Yard  :
Load list :
15.Line manifold mud tank, box assembly, (Trailer)
==============================
Move to SEBL#0055 :
Loading equipmentt to transport
18. stair + Line MP + Blower + Gaso Pump (Cargo)
19. Water Tank (Lowbed)
20. Pipe Box (Lowbed)
21. Traveling Block + Rotary Table (Tandem)
22. walkway substructure + Choke Manifold (Trailler)

Activities at AMPH 36
- Loading Hose Line, Discharge line to cargo
- Dismantle Walkway Trip Tank
- Housekeeping Trip Tank
- Laoding walkway substructure + Choke Manifold to trailer

Activities At Yard
- Install line power mud tank 1,
- Install line power mud tank 2
- Prepare walk way mud tank 2,3
- Prepare line manifold mud pump
- Prepare line by pass mud tank 1,2
- Prepare line desander, desilter

Notes:
> Available transport vehicles,
   ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer, 1 unit cargo 3 unit Crane, 2 unit Dozer
Note : > Moving distance +/- 130 KM    
"
SEBL,SEBL_002,PHR-026,8/20/2026,9/6/2026,8/20/2026 12:00,LOCN,MOB,MOVEON,UNITMOV,6,,,0,"Move in SEBL #0055 w/progres 25% (22 of 82 load)

Move in SEBL#0055 :
Loading equipmentt to transport
18. stair + Line MP + Blower + Gaso Pump (Cargo)
19. Water Tank (Lowbed)
20. Pipe Box (Lowbed)
21. Traveling Block + Rotary Table (Tandem)
22. walkway substructure + Choke Manifold (Trailler)

Activities at AMPH 36
- Housekeeping warehouse
- Clean Skid pipebox

Activities At Yard
- Cont'd Install line power mud tank 1,
- Cont'd Install line power mud tank 2
- Cont'd Prepare walkway mud tank 2,3
- Cont'd Prepare line manifold mud pump
- Cont'd Prepare line bypass mud tank 1,2
- Cont'd Prepare line desander, desilter
- Service engine rig 1
- Install mud tank 4 on progress

Notes:
> Available transport vehicles,
   ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer, 1 unit cargo 3 unit Crane, 2 unit Dozer
Note : > Moving distance +/- 130 KM  "
SEBL,SEBL_002,PHR-026,8/20/2026,9/6/2026,8/20/2026 18:00,LOCN,MOB,MOVEON,UNITMOV,6,,,0,"Move to SEBL #0055 w/progres 25% (22 of 82 load)

Move to SEBL#0055 :
Load list :
23. MGS (tandem) Std by at AMPH36
 
Activities at AMPH#36
# Repositioned DP pipe box.
# Repositioned DC pipe box.
# Repositioned riser and drilling spool.
# Loaded MGS onto tandem.

Activities at SEBL#0055
# Installed matting board.
# Installed substructure walkway.

Notes:
- Moving distance +/- 130 KM  
- Available transport vehicles,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer, 1 unit cargo 3 unit Crane, 2 unit Dozer

<><><><>AFTER MIDNIGHT<><><><>

00:00 - 05:00 
Waiting On Daylight (Night Trip Policy)
Repositioning and Loading equipment onto transport

Move in SEBL #0055 w/progres 25% (22 of 82 load)

Move to SEBL#0055 :
Loading equipmentt to transport
23. MGS (tandem) Std by at AMPH36
24. Pipe box (Lowbed) Std by at AMPH36
25. Pipe box (Lowbed) Std by at AMPH36

Activity :
- Backloaded excess of 7"" casing and 3-1/2"" UE tubing onto trailer for transportation to Baung.
- Repositioned riser and drilling spool.
- Loaded MGS onto tandem truck.
- Loaded DP pipe box onto lowbed trailer.
- Loaded DC pipe box onto lowbed trailer.
- Loaded MP manifold, MGS line, sliding cutting unit, and mud lab onto cargo truck.

Notes:
> Unloading equipment at yard for maintenance
> Moving only on daylight
> Available transport vehicles,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer, 1 unit cargo 3 unit Crane, 2 unit Dozer,
"
SEBL,SEBL_002,PHR-026,8/21/2026,9/6/2026,8/21/2026,LOCN,MOB,MOVEON,OPSUS,5,5,,0,"Waiting On Daylight (Night Trip Policy)
Repositioning and Loading equipment onto transport

Move in SEBL #0055 w/progres 25% (22 of 84 load)

Move to SEBL#0055 :
Loading equipmentt to transport
23. MGS (tandem) Std by at AMPH36
24. Pipe box (Lowbed) Std by at AMPH36
25. Pipe box (Lowbed) Std by at AMPH36

Activity :
- Backloaded excess of 7"" casing and 3-1/2"" UE tubing onto trailer for transportation to Baung.
- Repositioned riser and drilling spool.
- Loaded MGS onto tandem truck.
- Loaded DP pipe box#1 onto lowbed trailer.
- Loaded DC pipe box#2 onto lowbed trailer.
- Loaded MP manifold, MGS line, sliding cutting unit, and mud lab onto cargo truck.

Activities At Yard
- Cont'd Install line power mud tank 1,
- Cont'd Install line power mud tank 2
- Cont'd Prepare walk way mud tank 2,3
- Con'td Prepare line manifold mud pump
- Cont'd Prepare line by pass mud tank 1,2
- Con'td Prepare line desander, desilter
- Service engine rig 1
- Install mud tank 4 on progres

Notes:
> Unloading equipment at yard for maintenance
> Moving only on daylight
> Available transport vehicles,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer, 1 unit cargo 3 unit Crane, 2 unit Dozer,
"
SEBL,SEBL_002,PHR-026,8/21/2026,9/6/2026,8/21/2026 5:00,LOCN,MOB,MOVEON,UNITMOV,7,,,0,"Move to SEBL #0055 w progress 34% (28 of 82 load)

Move to SEBL#0055 :
23. MGS (Tandem)
24. Manifold MP ,Modul MP ,line MGS ,Drilling line (Cargo)
25. Mud lab ,sliding cating ,tangga portable (Lowbed)
26. Pipe Box (Lowbed)
27. Pipe Box (Lowbed)
28. Casing Marker + Pipe Rack + Flow Line +  Line MGS (Trailler)

Activities at AMPH 36:
- Housekeeping Trip Tank
- Loading Casing Marker + Pipe Rack + Flow Line onto Truck trailler

Activities At Yard:
- Install active bypass lines for mud tanks 2 & 3 (in progress)
- Install desander and desilter lines (in progress)
- Install active premix partition (in progress)
- Install rig hydraulic tank
- Service rig engine#1
- Install mud tank 4

Notes:
> Available transport vehicles,
   ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer, 1 unit cargo 3 unit Crane, 2 unit Dozer
Note : > Moving distance +/- 130 KM    
"
SEBL,SEBL_002,PHR-026,8/21/2026,9/6/2026,8/21/2026 12:00,LOCN,MOB,MOVEON,UNITMOV,6,,,0,"Move to SEBL #0055 w progress 34% (28 of 82 load)

Move to SEBL#0055 :
23. MGS (Tandem)
24. Manifold MP ,Modul MP ,line MGS ,Drilling line (Cargo)
25. Mud lab ,sliding cating ,tangga portable (Lowbed)
26. Pipe Box (Lowbed)
27. Pipe Box (Lowbed)
28. Casing Marker + Pipe Rack + Flow Line +  Line MGS (Trailler)

Activities at AMPH 36:
- Housekeeping Tool box
- Housekeeping  crew rest room & access control

Activities at yard:
- Cont'd Install active bypass lines for mud tanks 2 & 3 (on progress)
- Cont'd Install desander and desilter linesr (on progress)
- Cont'd Install active premix partition (on progress)
- Cleaning mud tank 1, 2 & 3

Notes:
> Available transport vehicles,
   ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer, 1 unit cargo 3 unit Crane, 2 unit Dozer
Note : > Moving distance +/- 130 KM    
"
SEBL,SEBL_002,PHR-026,8/21/2026,9/6/2026,8/21/2026 18:00,LOCN,MOB,MOVEON,UNITMOV,6,,,0,"Move in SEBL #0055 w progress 34% (28 of 82 load)

Move to SEBL#0055 :
Load list :
29.Pipe box DP #3 (lowbed)  Std by at AMPH36
30.Pipe box DP #4  (lowbed)  Std by at AMPH36
 
Activities at AMPH#36
# Repositioned DP pipe box #3.
# Repositioned DP pipe box #4.
# Repositioned Tool box
# Loading activities (Pipe box)

Activities at PHR Yard
# welding jobs on mud  tank dumping outlet

# weldingf ""active partition"" in Mud Tank #3

Notes:
- Moving distance +/- 130 KM  
- Available transport vehicles,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer, 1 unit cargo 3 unit Crane, 2 unit Dozer

<><><><>AFTER MIDNIGHT<><><><>

00:00 - 05:00 
Waiting On Daylight (Night Trip Policy)
Repositioning and Loading equipment onto transport, 

Move in SEBL #0055 w progress 34% (28 of 82 load)

Move to SEBL#0055 :
Loading equipmentt to transport
31. Catwalk (Trailer) Std by at AMPH36
32. Light tower, desander line ,MP line, Dumping PVC, Cutting sliding support, hose  & sling (Cargo) Std by at AMPH36
33. Tool Box (Tandem) Std by at AMPH36

Activities at AMPH#36 :
- Repositioned Catwalk
- Loaded catwalk onto trailer  truck.
- Loaded  Light tower, desander line ,MP line, Dumping PVC, Cutting sliding support, hose  & slings onto cargo truck.
- Loaded tool box onto tandem truck.

Activities at PHR Yard
# Cont'd welding jobs on mud  tank dumping outlet

# Cont'd welding  ""active partition"" in Mud Tank #3

Notes:
> Repair and maintenance activities are carried out at PHR Yard 
> Moving only on daylight
> Available transport vehicles,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer, 1 unit cargo 3 unit Crane, 2 unit Dozer,
"
SEBL,SEBL_002,PHR-026,8/22/2026,9/6/2026,8/22/2026,LOCN,MOB,MOVEON,OPSUS,5,5,,0,"Waiting On Daylight (Night Trip Policy)
Repositioning and Loading equipment onto transport, 

Move in SEBL #0055 w progress 34% (28 of 82 load)

Move to SEBL#0055 :
Loading equipmentt to transport
31. Catwalk (Trailer) Std by at AMPH36
32. Light tower, desander line ,MP line, Dumping PVC, Cutting sliding support, hose  & sling (Cargo) Std by at AMPH36
33. Tool Box (Tandem) Std by at AMPH36

Activities at AMPH#36 :
- Repositioned Catwalk
- Loaded catwalk onto trailer  truck.
- Loaded  Light tower, desander line ,MP line, Dumping PVC, Cutting sliding support, hose  & slings onto cargo truck.
- Loaded tool box onto tandem truck.

Activities at PHR Yard
# Cont'd welding jobs on mud  tank dumping outlet

# Cont'd welding  ""active partition"" in Mud Tank #3

Notes:
> Repair and maintenance activities are carried out at PHR Yard 
> Moving only on daylight
> Available transport vehicles,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer, 1 unit cargo 3 unit Crane, 2 unit Dozer,
"
SEBL,SEBL_002,PHR-026,8/22/2026,9/6/2026,8/22/2026 5:00,LOCN,MOB,MOVEON,UNITMOV,7,,,0,"Move to SEBL #0055 w progress 40% (33 of 82 load)

Move to SEBL#0055 :
29. Pipebox (Lowbed)
30. Pipebox (Lowbed)
31. Catwalk (Trailer)
32. Light tower, line desander, line mud pump (Cargo)
33. Toolbox (Tandem)

Activities at AMPH 36:
- Remove Sling from ground to rack sling
- Remove tubing pup to pipe box
- Reposition well safety

Activities At Yard:
- Install line buang mud over (on progres)
- Install line desander (on progres)
- Change out Shale Shaker 2 (on progress)
- Prepare line suck over (on progress)
- Welding sekat premix (on progress)

Notes:
> Available transport fleet,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer, 1 unit cargo 3 unit Crane, 2 unit Dozer
Note : > Moving distance +/- 130 KM "
SEBL,SEBL_002,PHR-026,8/22/2026,9/6/2026,8/22/2026 12:00,LOCN,MOB,MOVEON,UNITMOV,6,,,0,"Move to SEBL #0055 w progress 40% (33 of 82 load)

Move to SEBL#0055 :
29. Pipebox (Lowbed)
30. Pipebox (Lowbed)
31. Catwalk (Trailer)
32. Light tower, line desander, line mud pump (Cargo)
33. Toolbox (Tandem)

Activities at AMPH 36:
- Reposition Box Sling
- Housekeeping Tool Box

Activities At Yard:
- Cont'd Install Line Discharge Mud Hopper (on progress)
- Cont'd Install Line Desander (on progress)
- Cont'd Change Out Shale Shaker 2 
- Cont'd Prepare Suction Line Hopper (on progress)
- Cont'd Welding premix partition (on progress)
- Housekeeping at rig carrier

Notes:
> Available transport fleet,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer,1 Cargo 3 unit Crane, 2 unit Dozer,
Note : > Moving distance +/- 130 KM "
SEBL,SEBL_002,PHR-026,8/22/2026,9/6/2026,8/22/2026 18:00,LOCN,MOB,MOVEON,UNITMOV,6,,,0,"Move to SEBL #0055 w progress 40% (33 of 82 load)

Move to SEBL#0055 :
Load list :
34.Rig Mast (lowbed) Std by at AMPH36
35.Tool Box (Tandem) Std by at AMPH36
 
Activities at AMPH#36
1.Loading rig mast
2.Loading warehouse ccu 
3.Refueling heavy transport 

Activities at PHR Yard
# Install 6-inch valve on mud hopper line
# Install Mud Pump 3 suction line + 8-inch valve to Mud Pump 3
# Weld desander suction line (4 points)

<><><><>AFTER MIDNIGHT<><><><>
00:00 - 05:00 
Waiting On Daylight (Night Trip Policy)
Repositioning and Loading equipment onto transport, 

Move to SEBL #0055 w progress 37% (33 of 82 load)

Move to SEBL#0055 :
Loading equipmentt to transport
34. Rig Mast (lowbed) Std by at AMPH36
35. Tool box(Tandem) Std by at AMPH36
36. Drilling Spool + Box handling tool + scaffolding + superchoke (Cargo) Std by at AMPH36

Activities at AMPH#36 :
- Repositioned lighting tower
- Refueling heavy transport 
- Repositioned welding machine
- Loading Welding machine & Lighting tower unit  
=============================
Activities at PHR Yard
- Weld partition between Active Mud Tank 3 and Slug Tank 
- Weld transfer line from MT2 to MT3 including 6-inch valve installation 
- Electrical cable installation for Agitators No. 1, 2, 3, and 4 
- TDS Function Test – 70% Complete (In Progress)
==============================
Activities at SEBL#0055
- R/U substructure
- Housekeeping MGS & TBAR.
Notes:
> Repair and maintenance activities are carried out at PHR Yard 
> Moving only on daylight
> Available transport vehicles,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer, 1 unit cargo 3 unit Crane, 2 unit Dozer,
"
SEBL,SEBL_002,PHR-026,8/23/2026,9/6/2026,8/23/2026,LOCN,MOB,MOVEON,OPSUS,5,5,,0,"Waiting On Daylight (Night Trip Policy)
Repositioning and Loading equipment onto transport, 

Move to SEBL #0055 w progress 37% (33 of 82 load)

Move to SEBL#0055 :
Loading equipmentt to transport
34. Rig Mast (lowbed) Std by at AMPH36
35. Tool box(Tandem) Std by at AMPH36
36. Drilling Spool + Box handling tool + scaffolding + superchoke (Cargo) Std by at AMPH36

Activities at AMPH#36 :
- Repositioned lighting tower
- Refueling heavy transport 
- Repositioned welding machine
- Loading Welding machine & Lighting tower unit  
=============================
Activities at PHR Yard
- Weld partition between Active Mud Tank 3 and Slug Tank 
- Weld transfer line from MT2 to MT3 including 6-inch valve installation 
- Electrical cable installation for Agitators No. 1, 2, 3, and 4 
- TDS Function Test – 70% Complete (In Progress)
==============================
Activities at SEBL#0055
- R/U substructure
- Housekeeping MGS & TBAR.
Notes:
> Repair and maintenance activities are carried out at PHR Yard 
> Moving only on daylight
> Available transport vehicles,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer, 1 unit cargo 3 unit Crane, 2 unit Dozer,
"
SEBL,SEBL_002,PHR-026,8/23/2026,9/6/2026,8/23/2026 5:00,LOCN,MOB,MOVEON,UNITMOV,7,,,0,"Move to SEBL #0055 w progress 46% (38 of 82 load)

Move to SEBL#0055 :
34. Rig Mast (Lowbed)
35. Tool box & Warehouse CCU (Tandem)
36. Drilling Spool + Box handling tool + scafholding + superchoke (Cargo)
37. Boom Crane + Counter Weight (Trailer)
38. Crane Latice + Block Crane + Ram (Lowbed)

Activities at AMPH#36
- Dismantle Boom Crane Lattice Zoomlion
- Dismantle Counter Weight Crane Lattice Zoomlion
- Loading Boom Crane + Counter Weight Crane Lattice Zoomlion to trailler

Activities at PHR Yard :
- Install Line Separator (On Progress)
- Install Line By Pass talang mud tank 2 ke 3  (on progress)
- Connect Cable Power Agitator
- Install Engine Rig 1 (on progres )
- Install Flange line Mud Hover 
- Install Line Shaker 1, 2 & 3  (on progress)
- Repair Line Hover Mud Tank  (on progress)

Note:
- Available transport fleet. ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer, 1 unit cargo, 3 unit Crane, 2 unit Dozer
- Moving distance +/- 130 KM
- After offloading the excess casing and tubing at Baung, the trailer truck will proceed to AMPH-336 site to load the pipe rack. 
"
SEBL,SEBL_002,PHR-026,8/23/2026,9/6/2026,8/23/2026 12:00,LOCN,MOB,MOVEON,UNITMOV,6,,,0,"Move to SEBL #0055 w progress 46% (38 of 82 load)

Move to SEBL#0055 :
34. Rig Mast (Lowbed)
35. Tool box & Warehouse CCU (Tandem)
36. Drilling Spool + Box handling tool + scafholding + superchoke (Cargo)
37. Boom Crane + Counter Weight (Trailer)
38. Crane Latice + Block Crane + Ram (Lowbed)

Activities at AMPH#36
- Housekeeping Rig Equipment at location

Activities at PHR Yard :
- Cont'd Install Line Separator (On Progress)
- Cont'd Install Line Bypass mud tank 2 ke 3  (on progress)
- Cont'd Install Engine Rig 1 (on progress)
- Cont'd Install Flange line Mud Hover 
- Cont'd Install Line Shaker 1, 2 & 3  (on progress)
- Cont'd Repair Line Hover Mud Tank  (on progress)

Notes:
> Available transport fleet,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer,1 Cargo 3 unit Crane, 2 unit Dozer,
Note : > Moving distance +/- 130 KM "
SEBL,SEBL_002,PHR-026,8/23/2026,9/6/2026,8/23/2026 18:00,LOCN,MOB,MOVEON,UNITMOV,6,,,0,"Move in SEBL #0055 w progress 46% (38 of 82 load)

Move to SEBL#0055 :
Load list :
39.Trip-tank & Oil Containment box (tandem) Std by at AMPH36
40.Portable ladders, Vibration-hose, walkway, bell nipple & accessories (cargo) Std by at AMPH36
 
Activities at AMPH#36
1.Repositioned trip tank and oil containment box.
2.Loaded tools and equipment onto transport vehicles. 
3.Refueled heavy transport vehicles.

Activities at PHR Yard
1.Welded skid beam of Mud Tank #1
2.Welded three (3) units of 6-inch valves on Mud Tank #2. 
3.Welded 10-inch bypass line connecting Mud Tank #1 to Mud Tank #2

Activities at SEBL#0055
1.Installed lattice crane main block.
2.Installed lattice crane wire drum.
3.Unloaded rig mast from lowbed trailer.

<><><><>AFTER MIDNIGHT<><><><>
00:00 - 05:00 
Waiting On Daylight (Night Trip Policy)
Repositioning and Loading equipment onto transport, 

Move in SEBL #0055 w progress 46% (38 of 82 load)
Move to SEBL#0055 :
Load list :
39.Trip-tank & Oil Containment box (tandem) Std by at AMPH36
40.Portable ladders, Vibration-hose, walkway, bell nipple & accessories (cargo) Std by at AMPH36
41.Pipe rack, PVC Cutting dumping support frame (Trailer) Std by at AMPH36
42.Pipe Box (Lowbed) Std by at AMPH36
 
Activities at AMPH#36
1.Repositioned trip tank and oil containment box.
2.Loaded Equipment and tools  onto transport vehicles. 
3.Refueled heavy transport vehicles.

Activities at PHR Yard
1.Welded suction line Mud tank#2
2.Setting suction line from active to premix on Mud Tank #2. 
3.Cont'd welding work on the suction lines at the slug, active, and premix compartments of Mud Tank #3
4.Cont'd welding work on the partition between the active and premix compartments of Mud Tank #3

Notes:
> Available transport fleet,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer,1 Cargo 3 unit Crane, 2 unit Dozer,
Note : > Moving distance +/- 130 KM "
SEBL,SEBL_002,PHR-026,8/24/2026,9/6/2026,8/24/2026,LOCN,MOB,MOVEON,OPSUS,5,5,,0,"Waiting On Daylight (Night Trip Policy)
Repositioning and Loading equipment onto transport, 

Move in SEBL #0055 w progress 46% (38 of 82 load)
Move to SEBL#0055 :
Load list :
39.Trip-tank & Oil Containment box (tandem) Std by at AMPH36
40.Portable ladders, Vibration-hose, walkway, bell nipple & accessories (cargo) Std by at AMPH36
41.Pipe rack, PVC Cutting dumping support frame (Trailer) Std by at AMPH36
42.Pipe Box (Lowbed) Std by at AMPH36
 
Activities at AMPH#36
1.Repositioned trip tank and oil containment box.
2.Loaded Equipment and tools  onto transport vehicles. 
3.Refueled heavy transport vehicles.

Activities at PHR Yard
1.Welded suction line Mud tank#2
2.Setting suction line from active to premix on Mud Tank #2. 
3.Cont'd welding work on the suction lines at the slug, active, and premix compartments of Mud Tank #3
4.Cont'd welding work on the partition between the active and premix compartments of Mud Tank #3

Notes:
> Available transport fleet,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer,1 Cargo 3 unit Crane, 2 unit Dozer,
Note : > Moving distance +/- 130 KM "
SEBL,SEBL_002,PHR-026,8/24/2026,9/6/2026,8/24/2026 5:00,LOCN,MOB,MOVEON,UNITMOV,7,,,0,"Move to SEBL #0055 w progress 51% (42 of 82 load)

Move to SEBL#0055 :
Load list :
39.Trip-tank & Oil Containment box (tandem)
40.Portable ladders, Vibration-hose, walkway, bell nipple & accessories (cargo)
41.Pipe rack, PVC Cutting dumping support frame (Trailer)
42.Pipe Box (Lowbed)
 
Activities at AMPH#36
- Reposition warehouse
- Housekeeping

Activities at PHR Yard
- Prepare sliding cutting (on progress)
- Welding line bypass mud tank 2,3 (on progress)
- Install cover drawwork
- Install cable power mud tank 1,2,3,4 (on progress)
- Prepare line mud (on progress)
- Welding line desilter
- Reposisi support walkway mud tank 1

Note:
- Available transport fleet. ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer, 1 unit cargo, 3 unit Crane, 2 unit Dozer
- Moving distance +/- 130 KM
"
SEBL,SEBL_002,PHR-026,8/24/2026,9/6/2026,8/24/2026 12:00,LOCN,MOB,MOVEON,UNITMOV,6,,,0,"Move to SEBL #0055 w progress 51% (42 of 82 load)

Move to SEBL#0055 :
Load list :
39.Trip-tank & Oil Containment box (tandem)
40.Portable ladders, Vibration-hose, walkway, bell nipple & accessories (cargo)
41.Pipe rack, PVC Cutting dumping support frame (Trailer)
42.Pipe Box (Lowbed)
 
Activities at AMPH#36
- Housekeeping

Activities at PHR Yard
- Prepare sliding cutting (on progress)
- Cont'd  Welding line bypass mud tank 2,3 (on progress)
* Cont'd Install cover drawwork
* Cont'd Install kable power mud tank 1,2,3,4 (on progress)
* Cont'd Prepare line mud (on progress)
* Cont'd Welding line desilter

Note:
- Available transport fleet. ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer, 1 unit cargo, 3 unit Crane, 2 unit Dozer
- Moving distance +/- 130 KM
- Disposal Pit AMPH 036 Dewatering Handover Done
"
SEBL,SEBL_002,PHR-026,8/24/2026,9/6/2026,8/24/2026 18:00,LOCN,MOB,MOVEON,UNITMOV,6,,,0,"Move to SEBL #0055 w progress 51% (42 of 82 load)

Move to SEBL#0055 :
Load list :
43.Pipe-rack, Walkway (trailer) Std by at AMPH36
44.Warehouse CCU (Lowbed) Std by at AMPH36
45.Secondary containment, box slings (Tandem) Std by at AMPH36
 
Activities at AMPH#36
1.Repositioned Pipe-rack and Warehouse CCU.
2.Loaded tools and equipment onto transport vehicles. 
3.Refueled heavy transport vehicles.

Activities at PHR Yard
1.Welded Mud Tank #1 Shale Shaker and the Shale Shaker partition.
2.Welded 10-inch bypass line on Mud Tanks #1 and #2.
3.Welded the intermediate line from Mud Tank #2 to the active compartment of Mud Tank #3.

Activities at SEBL#0055
1.unloading of the pipe boxes from the lowbed trailer.
2.Install  the substructure turnbuckles (long and short types).
3.Setting & alignment of T-bars.

<><><><>AFTER MIDNIGHT<><><><>
00:00 - 05:00 
Waiting On Daylight (Night Trip Policy)
Repositioning and Loading equipment onto transport, 
Move to SEBL #0055 w progress 51% (42 of 82 load)

Move to SEBL#0055 :
Load list :
43.Pipe-rack, Walkway (trailer) Std by at AMPH36
44.Warehouse CCU (Lowbed) Std by at AMPH36
45.Secondary containment, box slings (Tandem) Std by at AMPH36
46.Walkway,monkey board handrail (cargo) Std by at AMPH36
47.Porta camp accommodation for the Sperry crew (Lowbed) Std by at AMPH36

Activities at AMPH#36
# Repositioned Walkway & Portacamp.
# Loaded Equipment and tools  onto transport vehicles
# Refueled heavy transport vehicles.. 

Activities at PHR Yard
# Cont'd Welded the intermediate line from Mud Tank #2 to the active compartment of Mud Tank #3
# Welded fllange of desande & desilter suction line
# Repaired skid beam of Mud Tank #1.

Activities at SEBL#0055
# Reposition choke manifold
#  Housekeeping choke manifold
,BOPE
,MGS

Notes:
> Available transport fleet,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer,1 Cargo 3 unit Crane, 2 unit Dozer,
Note : > Moving distance +/- 130 KM "
SEBL,SEBL_002,PHR-026,8/25/2026,9/6/2026,8/25/2026,LOCN,MOB,MOVEON,OPSUS,5,5,,0,"Waiting On Daylight (Night Trip Policy)
Repositioning and Loading equipment onto transport, 
Move to SEBL #0055 w progress 51% (42 of 82 load)

Move to SEBL#0055 :
Load list :
43.Pipe-rack, Walkway (trailer) Std by at AMPH36
44.Warehouse CCU (Lowbed) Std by at AMPH36
45.Secondary containment, box slings (Tandem) Std by at AMPH36
46.Walkway,monkey board handrail (cargo) Std by at AMPH36
47.Portacamp accommodation for the Sperry crew (Lowbed) Std by at AMPH36

Activities at AMPH#36
# Repositioned Walkway & Portacamp.
# Loaded Equipment and tools  onto transport vehicles
# Refueled heavy transport vehicles.. 

Activities at PHR Yard
# Cont'd Welded the intermediate line from Mud Tank #2 to the active compartment of Mud Tank #3
# Welded fllange of desande & desilter suction line
# Repaired skid beam of Mud Tank #1.

Activities at SEBL#0055
# Reposition choke manifold
#  Housekeeping choke manifold
,BOPE
,MGS

Notes:
> Available transport fleet,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer,1 Cargo 3 unit Crane, 2 unit Dozer,
Note : > Moving distance +/- 130 KM "
SEBL,SEBL_002,PHR-026,8/25/2026,9/6/2026,8/25/2026 5:00,LOCN,MOB,MOVEON,UNITMOV,7,,,0,"Move to SEBL #0055 w progress 57% (47 of 82 load)

Move to SEBL#0055 :
Load list :
43.Pipe-rack, Walkway (trailer)
44.Warehouse CCU (Lowbed)
45.Secondary containment, box slings (Tandem) 
46.Walkway,monkey board handrail (cargo)
47.Portacamp accommodation for the Sperry crew (Lowbed)
 
Activities at AMPH#36
- Reposition Tool Box
- Housekeeping

Activities at SEBL#055
- Install stair dog house
- Housekeeping

Activities at PHR Yard
- Install Box Assembly (On Progress)
- Install Flange shaker 2 to Possum belly (On Progress)
- Welding Water Line (On Progress)
- Install Sliding Cutting (On Progress)
- Install Cable Power (On Progress)
- Install Cover Drawwork (On Progress)
- Cont'd Install Engine Rig 1 (On Progress)
- Welding line bypass mud tank 1 & 2 (On Progress)
- Repair line mud gun (On Progress)

Note:
- Available transport fleet. ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer, 1 unit cargo, 3 unit Crane, 2 unit Dozer
- Moving distance +/- 130 KM
"
