Date time server,Bit Depth (ftMD),Hole Depth (ftMD),Block Position (ft),ROP (ft/h),Hookload (klb),WOB (klb),Rotary Torque (kft-lb),Surface RPM,Standpipe Pressure (psi),Mud Flow Out %,Mud Flow In (gpm)
9/11/2026 18:47,2778.56,2778.56,4.77,0.6,98.02,3.3,1730.27,57,1473,23,606
9/11/2026 18:47,2778.74,2778.74,4.58,0.6,96.77,4.55,3564.9,59,1473,23,606
9/11/2026 18:47,2779,2779,4.32,0.6,96.15,5.17,290.44,61,1502,23,601
9/11/2026 18:47,2779.14,2779.14,4.19,0.6,95.52,5.8,1521.27,57,1502,23,609
9/11/2026 18:48,2779.31,2779.31,4.02,0.6,95.52,6.42,2697.9,58,1530,24,601
9/11/2026 18:48,2779.45,2779.45,3.88,0.6,96.77,5.17,1908.32,60,1530,24,599
9/11/2026 18:48,2779.63,2779.63,3.7,0.54,98.02,3.92,1157.44,61,1473,23,601
9/11/2026 18:48,2779.73,2779.73,3.6,0.54,98.65,3.3,3448.79,64,1473,23,604
9/11/2026 18:48,2779.8,2779.8,3.53,0.54,99.27,2.67,0,62,1445,22,606
9/11/2026 18:48,2779.85,2779.85,3.47,0.54,100.21,1.42,2326.33,58,1402,21,612
9/11/2026 18:48,2779.9,2779.9,3.42,0.54,100.84,1.11,3092.7,58,1373,21,620
9/11/2026 18:48,2779.95,2779.95,3.38,0.54,101.46,0.48,2465.67,62,1345,20,622
9/11/2026 18:48,2780,2780,3.33,0.54,100.84,0.48,631.04,62,1345,20,622
9/11/2026 18:48,2780.06,2780.06,3.27,0.54,101.46,0.48,553.63,61,1373,21,622
9/11/2026 18:48,2780.12,2780.12,3.21,0.54,100.84,1.11,638.79,61,1359,21,620
9/11/2026 18:48,2780.18,2780.18,3.14,0.54,100.84,0.48,3418.19,61,1359,21,625
9/11/2026 18:48,2780.25,2780.25,3.08,0.54,101.46,0.48,3115.92,63,1330,20,617
9/11/2026 18:48,2780.34,2780.34,2.99,0.54,100.84,0.48,2303.11,62,1359,21,614
9/11/2026 18:48,2780.42,2780.42,2.91,0.54,100.84,0.48,0,62,1388,21,614
9/11/2026 18:48,2780.5,2780.5,2.82,1.5,101.46,0.48,3146.88,61,1402,21,620
9/11/2026 18:48,2780.6,2780.6,2.73,1.5,100.21,1.11,3386.86,61,1359,21,620
9/11/2026 18:48,2780.72,2780.72,2.61,1.5,100.84,1.11,3448.79,61,1388,21,620
9/11/2026 18:48,2780.78,2780.78,2.55,1.5,100.21,1.11,1962.5,61,1388,21,620
9/11/2026 18:48,2780.84,2780.84,2.49,1.5,100.21,1.73,0,60,1388,21,620
9/11/2026 18:48,2780.84,2780.84,2.49,1.5,101.46,0.48,3162.37,63,1373,21,617
9/11/2026 18:48,2780.84,2780.84,2.49,1.5,102.71,-0.76,1869.61,63,1359,21,617
9/11/2026 18:48,2780.84,2780.84,2.49,1.5,102.71,-0.76,3030.77,63,1345,20,622
9/11/2026 18:48,2780.84,2780.84,2.49,1.5,102.71,-1.38,0,63,1316,20,622
9/11/2026 18:48,2780.84,2780.84,2.49,1.5,102.71,-1.38,251.73,62,1316,20,625
9/11/2026 18:48,2780.84,2780.84,2.49,1.5,102.71,-1.38,2837.24,60,1316,20,625
9/11/2026 18:48,2780.84,2780.84,2.49,1.5,103.34,-1.38,901.98,58,1288,19,617
9/11/2026 18:48,2780.84,2780.84,2.49,1.5,103.34,-1.38,174.32,58,1316,20,617
9/11/2026 18:48,2780.84,2780.84,2.49,1.5,103.34,-2.01,2628.23,63,1316,20,614
9/11/2026 18:48,2780.84,2780.84,2.49,1.5,102.71,-1.38,1436.11,63,1316,20,617
9/11/2026 18:49,2780.84,2780.84,2.49,1.5,103.34,-2.01,1382.3,63,1288,19,620
9/11/2026 18:49,2780.84,2780.84,2.49,1.5,102.71,-0.76,2992.06,63,1316,20,620
9/11/2026 18:49,2780.84,2780.84,2.49,1.5,103.96,-2.01,3278.48,62,1316,20,617
9/11/2026 18:49,2780.84,2780.84,2.49,1.5,103.34,-2.01,2844.98,62,1316,20,617
9/11/2026 18:49,2780.84,2780.84,2.49,1.5,103.34,-1.38,0,63,1316,20,617
9/11/2026 18:49,2780.84,2780.84,2.49,1.5,103.96,-2.01,971.65,63,1288,19,617
9/11/2026 18:49,2780.84,2780.84,2.49,1.5,103.34,-1.38,0,62,1288,19,617
9/11/2026 18:49,2780.84,2780.84,2.49,1.5,103.96,-2.01,1722.53,62,1288,19,617
9/11/2026 18:49,2780.84,2780.84,2.49,1.5,103.34,-2.01,0,62,1316,20,620
9/11/2026 18:49,2780.84,2780.84,2.49,1.5,103.96,-2.01,166.58,63,1316,20,620
9/11/2026 18:49,2780.84,2780.84,2.49,1.5,103.96,-2.01,282.7,63,1288,19,620
9/11/2026 18:49,2780.84,2780.84,2.49,1.5,102.71,-1.38,2659.2,63,1316,20,620
9/11/2026 18:49,2780.84,2780.84,2.49,1.5,103.34,-1.38,0,63,1288,19,620
9/11/2026 18:49,2780.84,2780.84,2.49,1.5,103.34,-2.01,3162.37,63,1316,20,620
9/11/2026 18:49,2780.84,2780.84,2.49,1.5,103.96,-2.01,1242.59,60,1288,19,620
9/11/2026 18:49,2780.84,2780.84,2.49,1.5,103.34,-2.01,507.19,60,1316,20,617
9/11/2026 18:49,2780.84,2780.84,2.49,1.5,103.96,-2.01,2543.08,61,1316,20,617
9/11/2026 18:49,2780.84,2780.84,2.49,1.5,103.34,-2.01,0,61,1288,19,617
9/11/2026 18:49,2780.84,2780.84,2.49,1.5,103.34,-1.38,1250.33,37,1288,19,617
9/11/2026 18:49,2780.84,2780.84,2.49,1.5,103.96,-2.01,0,39,1288,19,620
9/11/2026 18:49,2780.84,2780.84,2.49,1.5,103.34,-2.01,1087.77,55,1316,20,625
9/11/2026 18:49,2780.84,2780.84,2.49,1.5,103.34,-2.01,940.69,55,1288,19,620
9/11/2026 18:49,2780.84,2780.84,2.49,1.5,103.96,-2.01,313.66,47,1316,20,617
9/11/2026 18:49,2780.84,2780.84,2.49,1.5,103.34,-2.01,1343.22,50,1288,19,627
9/11/2026 18:49,2780.84,2780.84,2.49,1.5,102.71,-1.38,3278.48,49,1288,19,625
9/11/2026 18:49,2780.73,2780.84,2.61,1.5,103.34,0,2225.7,48,1288,19,627
9/11/2026 18:49,2780.7,2780.84,2.63,1.5,102.71,0,1421,48,1288,19,625
9/11/2026 18:49,2780.7,2780.84,2.63,1.5,102.09,0,1358.7,50,1288,19,625
9/11/2026 18:49,2780.7,2780.84,2.63,1.5,102.09,0,491.71,50,1316,20,633
9/11/2026 18:49,2780.7,2780.84,2.63,1.5,102.71,0,1404.03,49,1288,19,627
9/11/2026 18:50,2780.7,2780.84,2.63,1.5,102.71,0,1419.89,50,1316,20,627
9/11/2026 18:50,2780.7,2780.84,2.63,1.5,102.71,0,1419.89,48,1288,19,620
9/11/2026 18:50,2780.7,2780.84,2.63,1.5,102.09,0,1343.22,50,1316,20,620
9/11/2026 18:50,2780.65,2780.84,2.68,1.5,102.09,0,1406.64,50,1288,19,620
9/11/2026 18:50,2780.52,2780.84,2.81,1.5,102.09,0,1435.74,48,1288,19,620
9/11/2026 18:50,2780.45,2780.84,2.89,1.5,102.09,0,1320,52,1288,19,620
9/11/2026 18:50,2780.16,2780.84,3.18,1.5,102.09,0,1900.58,46,1288,19,622
9/11/2026 18:50,2779.84,2780.84,3.49,1.5,102.71,0,1474.45,49,1288,19,625
9/11/2026 18:50,2779.56,2780.84,3.77,1.5,102.71,0,1405.15,48,1288,19,627
9/11/2026 18:50,2779.35,2780.84,3.98,1.5,102.71,0,1342.85,32,1316,20,625
9/11/2026 18:50,2779.14,2780.84,4.19,1.5,103.34,0,1049.06,31,1316,20,625
9/11/2026 18:50,2778.93,2780.84,4.4,1.5,103.34,0,940.69,34,1316,20,625
9/11/2026 18:50,2778.74,2780.84,4.59,1.5,103.34,0,1211.99,30,1316,20,625
9/11/2026 18:50,2778.54,2780.84,4.8,1.5,103.34,0,909.72,32,1345,20,617
9/11/2026 18:50,2778.34,2780.84,4.99,1.5,103.34,0,600.08,38,1316,20,622
9/11/2026 18:50,2778.15,2780.84,5.19,1.5,103.34,0,1327.74,33,1316,20,617
9/11/2026 18:50,2777.95,2780.84,5.38,1.5,103.34,0,2450.19,29,1316,20,617
9/11/2026 18:50,2777.74,2780.84,5.59,1.5,102.71,0,0,26,1316,20,620
9/11/2026 18:50,2777.54,2780.84,5.8,1.5,103.34,0,2705.64,27,1316,20,622
9/11/2026 18:50,2777.34,2780.84,5.99,1.5,103.34,0,1157.44,30,1316,20,622
9/11/2026 18:50,2777.12,2780.84,6.21,1.5,103.96,0,1157.44,29,1316,20,622
9/11/2026 18:50,2776.92,2780.84,6.41,1.5,103.34,0,1157.44,29,1345,20,614
9/11/2026 18:50,2776.73,2780.84,6.6,1.5,103.96,0,1242.59,28,1316,20,622
9/11/2026 18:50,2776.69,2780.84,6.64,1.5,102.71,0,1211.99,29,1316,20,620
9/11/2026 18:50,2776.69,2780.84,6.64,1.5,103.34,0,824.57,30,1316,20,620
9/11/2026 18:50,2776.69,2780.84,6.64,1.5,103.34,0,1157.44,29,1316,20,620
9/11/2026 18:50,2776.69,2780.84,6.64,1.5,103.34,0,793.61,32,1288,19,620
9/11/2026 18:50,2776.69,2780.84,6.64,1.5,103.96,0,1064.92,28,1316,20,620
9/11/2026 18:50,2776.69,2780.84,6.64,1.5,103.34,0,979.39,33,1316,20,630
9/11/2026 18:50,2776.69,2780.84,6.64,1.5,103.96,0,1126.1,29,1288,19,627
9/11/2026 18:50,2776.69,2780.84,6.64,1.5,103.34,0,956.17,29,1288,19,627
9/11/2026 18:50,2776.69,2780.84,6.64,1.5,103.96,0,956.17,29,1288,19,627
9/11/2026 18:50,2776.64,2780.84,6.69,1.5,103.34,0,840.05,30,1288,19,627
9/11/2026 18:51,2776.33,2780.84,7,1.5,103.96,0,1203.88,29,1288,19,627
9/11/2026 18:51,2776.04,2780.84,7.29,1.5,103.34,0,1080.03,30,1288,19,622
9/11/2026 18:51,2775.9,2780.84,7.43,1.5,103.34,0,1335.48,28,1316,20,622
9/11/2026 18:51,2775.76,2780.84,7.57,1.5,103.96,0,832.31,33,1316,20,622
9/11/2026 18:51,2775.63,2780.84,7.7,1.5,103.96,0,1312.63,28,1288,19,622
9/11/2026 18:51,2775.5,2780.84,7.84,1.5,103.96,0,879.13,31,1316,20,622
9/11/2026 18:51,2775.35,2780.84,7.98,1.5,103.96,0,1420.63,28,1288,19,622
9/11/2026 18:51,2775.22,2780.84,8.11,1.5,103.34,0,1033.95,31,1288,19,622
9/11/2026 18:51,2775.1,2780.84,8.23,1.5,103.96,0,1343.22,28,1316,20,622
9/11/2026 18:51,2775,2780.84,8.34,1.5,103.96,0,863.65,30,1288,19,614
9/11/2026 18:51,2774.9,2780.84,8.43,1.5,103.96,0,1002.62,30,1316,20,622
9/11/2026 18:51,2774.8,2780.84,8.53,1.5,103.96,0,1405.15,27,1316,20,620
9/11/2026 18:51,2774.7,2780.84,8.64,1.5,103.34,0,925.2,33,1288,19,620
9/11/2026 18:51,2774.5,2780.84,8.83,1.5,103.34,0,1064.54,29,1316,20,630
9/11/2026 18:51,2774.4,2780.84,8.93,1.5,103.96,0,1188.4,29,1316,20,614
9/11/2026 18:51,2774.31,2780.84,9.02,1.5,103.34,0,1312.26,28,1316,20,625
9/11/2026 18:51,2774.11,2780.84,9.22,1.5,103.34,0,1474.82,28,1316,20,625
9/11/2026 18:51,2774.02,2780.84,9.31,1.5,103.34,0,871.02,32,1316,20,625
9/11/2026 18:51,2773.93,2780.84,9.4,1.5,103.34,0,1575.45,26,1316,20,627
9/11/2026 18:51,2773.82,2780.84,9.51,1.5,103.34,0,801.35,36,1345,20,622
9/11/2026 18:51,2773.73,2780.84,9.6,1.5,103.96,0,1420.63,29,1316,20,617
9/11/2026 18:51,2773.64,2780.84,9.69,1.5,103.34,0,1040.95,33,1288,19,617
9/11/2026 18:51,2773.44,2780.84,9.89,1.5,103.34,0,924.83,34,1288,19,614
9/11/2026 18:51,2773.34,2780.84,9.99,1.5,103.96,0,1428,30,1288,19,617
9/11/2026 18:51,2773.13,2780.84,10.19,1.5,102.71,0,940.69,33,1288,19,617
9/11/2026 18:51,2773.03,2780.84,10.3,1.5,103.34,0,1389.67,29,1288,19,617
9/11/2026 18:51,2772.92,2780.84,10.41,1.5,103.34,0,824.57,34,1316,20,620
9/11/2026 18:51,2772.81,2780.84,10.53,1.5,103.96,0,1436.11,28,1316,20,620
9/11/2026 18:51,2772.7,2780.84,10.63,1.5,103.34,0,1056.43,36,1316,20,620
9/11/2026 18:51,2772.58,2780.84,10.75,1.5,103.96,0,1335.48,28,1316,20,620
9/11/2026 18:51,2772.47,2780.84,10.85,1.5,103.34,0,1134.21,31,1288,19,620
9/11/2026 18:51,2772.25,2780.84,11.08,1.5,103.96,0,1327.74,30,1288,19,620
9/11/2026 18:51,2772.03,2780.84,11.31,1.5,104.27,0,1412.89,30,1288,19,617
9/11/2026 18:51,2771.81,2780.84,11.52,1.5,103.65,0,1242.96,31,1316,20,617
9/11/2026 18:51,2771.71,2780.84,11.62,1.5,104.27,0,4.02,28,1288,19,617
9/11/2026 18:51,2771.51,2780.84,11.83,1.5,104.27,0,0,31,1316,20,617
9/11/2026 18:51,2771.41,2780.84,11.93,1.5,103.65,0,979.76,34,1316,20,614
9/11/2026 18:51,2771.21,2780.84,12.13,1.5,104.27,0,3139.14,32,1345,20,612
9/11/2026 18:51,2771.11,2780.84,12.23,1.5,103.65,0,1180.66,32,1345,20,612
9/11/2026 18:51,2770.88,2780.84,12.45,1.5,103.65,0,739.42,36,1345,20,612
9/11/2026 18:51,2770.78,2780.84,12.55,1.5,103.65,0,584.6,29,1345,20,612
9/11/2026 18:51,2770.66,2780.84,12.67,1.5,103.65,0,824.57,36,1373,21,612
9/11/2026 18:51,2770.45,2780.84,12.88,1.5,103.65,0,1165.18,33,1345,20,612
9/11/2026 18:51,2770.33,2780.84,13,1.5,103.65,0,963.91,33,1316,20,612
9/11/2026 18:51,2770.11,2780.84,13.22,1.5,103.65,0,909.72,37,1316,20,617
9/11/2026 18:51,2769.89,2780.84,13.44,1.5,103.65,0,1157.44,33,1345,20,617
9/11/2026 18:52,2769.66,2780.84,13.67,1.5,103.65,0,2713.39,27,1316,20,617
9/11/2026 18:52,2769.55,2780.84,13.78,1.5,103.65,0,662.01,35,1345,20,614
9/11/2026 18:52,2769.33,2780.84,14,1.5,103.65,0,1041.32,34,1316,20,617
9/11/2026 18:52,2769.23,2780.84,14.1,1.5,103.65,0,1049.06,31,1288,19,614
9/11/2026 18:52,2769.15,2780.84,14.19,1.5,103.65,0,1529.01,33,1316,20,617
9/11/2026 18:52,2768.98,2780.84,14.35,1.5,103.65,0,2403.74,28,1316,20,614
9/11/2026 18:52,2768.91,2780.84,14.42,1.5,103.65,0,460.74,37,1316,20,617
9/11/2026 18:52,2768.84,2780.84,14.49,1.5,103.02,0,0,27,1316,20,617
9/11/2026 18:52,2768.76,2780.84,14.57,1.5,102.4,0,770.38,30,1316,20,625
9/11/2026 18:52,2768.69,2780.84,14.64,1.5,103.02,0,1281.29,30,1316,20,625
9/11/2026 18:52,2768.54,2780.84,14.79,1.5,103.02,0,894.24,28,1316,20,625
9/11/2026 18:52,2768.46,2780.84,14.87,1.5,103.65,0,1350.96,29,1316,20,625
9/11/2026 18:52,2768.3,2780.84,15.03,1.5,103.65,0,1420.63,29,1316,20,625
9/11/2026 18:52,2768.15,2780.84,15.19,1.5,103.65,0,1289.03,30,1288,19,625
9/11/2026 18:52,2768.07,2780.84,15.26,1.5,104.27,0,1257.33,30,1316,20,625
9/11/2026 18:52,2767.92,2780.84,15.4,1.5,104.27,0,793.61,32,1288,19,622
9/11/2026 18:52,2767.85,2780.84,15.48,1.5,104.27,0,1428.37,27,1316,20,622
9/11/2026 18:52,2767.76,2780.84,15.57,1.5,103.65,0,731.68,31,1316,20,620
9/11/2026 18:52,2767.68,2780.84,15.65,1.5,103.65,0,1258.07,28,1345,20,620
9/11/2026 18:52,2767.61,2780.84,15.72,1.5,103.65,0,1072.28,34,1316,20,622
9/11/2026 18:52,2767.46,2780.84,15.87,1.5,103.65,0,1312.26,33,1316,20,625
9/11/2026 18:52,2767.32,2780.84,16.01,1.5,104.27,0,1474.82,29,1316,20,622
9/11/2026 18:52,2767.16,2780.84,16.17,1.5,104.27,0,3293.96,26,1316,20,625
9/11/2026 18:52,2767.08,2780.84,16.25,1.5,103.65,0,739.42,33,1316,20,625
9/11/2026 18:52,2766.93,2780.84,16.4,1.5,103.65,0,1041.32,32,1288,19,617
9/11/2026 18:52,2766.85,2780.84,16.48,1.5,104.27,0,1149.69,27,1316,20,625
9/11/2026 18:52,2766.71,2780.84,16.61,1.5,104.27,0,793.61,31,1316,20,622
9/11/2026 18:52,2766.57,2780.84,16.77,1.5,103.65,0,383.33,36,1288,19,625
9/11/2026 18:52,2766.41,2780.84,16.91,1.5,104.27,0,592.34,35,1316,20,625
9/11/2026 18:52,2766.34,2780.84,16.99,1.5,104.27,0,1436.11,28,1288,19,625
9/11/2026 18:52,2766.27,2780.84,17.07,1.5,103.65,0,1018.1,33,1288,19,625
9/11/2026 18:52,2766.12,2780.84,17.21,1.5,103.65,0,1304.52,30,1316,20,627
9/11/2026 18:52,2765.98,2780.84,17.35,1.5,103.65,0,0,29,1288,19,622
9/11/2026 18:52,2765.82,2780.84,17.51,1.5,103.65,0,1397.41,27,1316,20,625
9/11/2026 18:52,2765.75,2780.84,17.58,1.5,103.65,0,762.64,33,1288,19,625
9/11/2026 18:52,2765.6,2780.84,17.73,1.5,104.27,0,778.12,32,1288,19,622
9/11/2026 18:52,2765.53,2780.84,17.8,1.5,103.65,0,1257.7,28,1316,20,622
9/11/2026 18:52,2765.46,2780.84,17.87,1.5,104.27,0,855.91,30,1288,19,625
9/11/2026 18:52,2765.39,2780.84,17.95,1.5,104.27,0,1141.95,30,1316,20,614
9/11/2026 18:52,2765.22,2780.84,18.1,1.5,103.65,0,979.39,32,1316,20,620
9/11/2026 18:53,2765.08,2780.84,18.25,1.5,103.65,0,909.72,31,1316,20,620
9/11/2026 18:53,2765,2780.84,18.33,1.5,103.65,0,1366.44,31,1288,19,620
9/11/2026 18:53,2764.86,2780.84,18.48,1.5,104.27,0,1312.26,30,1316,20,620
9/11/2026 18:53,2764.78,2780.84,18.55,1.5,104.27,0,956.17,33,1288,19,620
9/11/2026 18:53,2764.71,2780.84,18.63,1.5,104.27,0,1266.18,31,1288,19,620
9/11/2026 18:53,2764.62,2780.84,18.71,1.5,104.27,0,1009.98,33,1316,20,620
9/11/2026 18:53,2764.55,2780.84,18.78,1.5,104.27,0,1466.71,29,1316,20,620
9/11/2026 18:53,2764.41,2780.84,18.92,1.5,103.65,0,1304.52,31,1316,20,622
9/11/2026 18:53,2764.27,2780.84,19.06,1.5,104.27,0,1080.03,32,1288,19,620
9/11/2026 18:53,2764.2,2780.84,19.13,1.5,104.27,0,0,31,1316,20,620
9/11/2026 18:53,2764.04,2780.84,19.29,1.5,103.65,0,1459.34,28,1345,20,620
9/11/2026 18:53,2763.96,2780.84,19.37,1.5,104.27,0,901.98,33,1316,20,622
9/11/2026 18:53,2763.88,2780.84,19.45,1.5,104.9,0,1420.63,28,1316,20,622
9/11/2026 18:53,2763.81,2780.84,19.52,1.5,104.27,0,894.24,33,1316,20,620
9/11/2026 18:53,2763.73,2780.84,19.59,1.5,104.59,0,1297.15,30,1316,20,622
9/11/2026 18:53,2763.59,2780.84,19.74,1.5,104.27,0,1218.99,30,1288,19,622
9/11/2026 18:53,2763.45,2780.84,19.88,1.5,103.65,0,1218.99,30,1316,20,625
9/11/2026 18:53,2763.36,2780.84,19.97,1.5,104.27,0,1219.36,30,1316,20,625
9/11/2026 18:53,2763.21,2780.84,20.12,1.5,104.27,0,1273.55,29,1288,19,625
9/11/2026 18:53,2763.13,2780.84,20.19,1.5,104.27,0,948.43,32,1316,20,625
9/11/2026 18:53,2763.06,2780.84,20.27,1.5,103.96,0,1249.96,32,1316,20,617
9/11/2026 18:53,2762.92,2780.84,20.41,1.5,103.34,0,1049.06,31,1316,20,625
9/11/2026 18:53,2762.76,2780.84,20.56,1.5,103.34,0,994.87,32,1316,20,625
9/11/2026 18:53,2762.69,2780.84,20.65,1.5,103.96,0,1412.89,32,1316,20,625
9/11/2026 18:53,2762.53,2780.84,20.8,1.5,103.96,0,1505.78,30,1316,20,625
9/11/2026 18:53,2762.45,2780.84,20.87,1.5,103.96,0,716.2,35,1288,19,627
9/11/2026 18:53,2762.38,2780.84,20.95,1.5,104.59,0,1428.74,29,1316,20,625
9/11/2026 18:53,2762.31,2780.84,21.02,1.5,104.59,0,1049.06,35,1316,20,617
9/11/2026 18:53,2762.24,2780.84,21.09,1.5,104.27,0,994.87,32,1316,20,625
9/11/2026 18:53,2762.16,2780.84,21.17,1.5,104.27,0,1180.66,32,1316,20,622
9/11/2026 18:53,2762.07,2780.84,21.26,1.5,104.9,0,940.69,33,1316,20,622
9/11/2026 18:53,2762,2780.84,21.33,1.5,104.9,0,1397.41,32,1288,19,625
9/11/2026 18:53,2761.84,2780.84,21.48,1.5,103.65,0,1482.56,29,1316,20,622
9/11/2026 18:53,2761.76,2780.84,21.56,1.5,103.65,0,561.38,35,1316,20,622
9/11/2026 18:53,2761.69,2780.84,21.64,1.5,104.27,0,1420.63,25,1316,20,622
9/11/2026 18:53,2761.62,2780.84,21.71,1.5,103.65,0,809.09,32,1316,20,617
9/11/2026 18:53,2761.54,2780.84,21.8,1.5,104.27,0,3317.19,26,1316,20,620
9/11/2026 18:53,2761.37,2780.84,21.96,1.5,104.27,0,1412.52,27,1288,19,614
9/11/2026 18:53,2761.22,2780.84,22.11,1.5,104.27,0,1064.54,29,1288,19,627
9/11/2026 18:53,2761.14,2780.84,22.19,1.5,104.9,0,1428.37,29,1288,19,620
9/11/2026 18:53,2761.07,2780.84,22.26,1.5,104.27,0,716.2,29,1316,20,617
9/11/2026 18:53,2761,2780.84,22.34,1.5,104.9,0,0,27,1288,19,622
9/11/2026 18:53,2760.92,2780.84,22.42,1.5,104.59,0,747.16,32,1316,20,617
9/11/2026 18:53,2760.83,2780.84,22.5,1.5,103.96,0,1482.56,27,1316,20,617
9/11/2026 18:53,2760.75,2780.84,22.57,1.5,103.96,0,832.31,32,1316,20,622
9/11/2026 18:53,2760.61,2780.84,22.72,1.5,104.59,0,1110.99,33,1288,19,617
9/11/2026 18:54,2760.46,2780.84,22.87,1.5,103.96,0,1467.08,28,1316,20,617
9/11/2026 18:54,2760.31,2780.84,23.03,1.5,104.59,0,0,29,1316,20,617
9/11/2026 18:54,2760.14,2780.84,23.19,1.5,104.59,0,0,25,1288,19,627
9/11/2026 18:54,2760.07,2780.84,23.26,1.5,103.96,0,979.39,31,1316,20,627
9/11/2026 18:54,2760,2780.84,23.33,1.5,104.59,0,352.37,24,1316,20,627
9/11/2026 18:54,2759.85,2780.84,23.48,1.5,104.59,0,0,27,1288,19,622
9/11/2026 18:54,2759.7,2780.84,23.63,1.5,104.9,0,1258.07,27,1316,20,620
9/11/2026 18:54,2759.54,2780.84,23.79,1.5,104.9,0,1149.69,31,1316,20,614
9/11/2026 18:54,2759.39,2780.84,23.94,1.5,104.9,0,971.65,29,1316,20,622
9/11/2026 18:54,2759.32,2780.84,24.01,1.5,104.9,0,3355.89,26,1316,20,622
9/11/2026 18:54,2759.25,2780.84,24.09,1.5,104.9,0,731.68,30,1316,20,622
9/11/2026 18:54,2759.17,2780.84,24.15,1.5,104.9,0,2295.37,24,1288,19,620
9/11/2026 18:54,2759.03,2780.84,24.3,1.5,104.9,0,1250.33,28,1316,20,620
9/11/2026 18:54,2758.87,2780.84,24.46,1.5,105.52,0,0,27,1316,20,612
9/11/2026 18:54,2758.72,2780.84,24.61,1.5,104.9,0,1436.11,27,1316,20,617
9/11/2026 18:54,2758.64,2780.84,24.69,1.5,104.9,0,530.78,27,1316,20,609
9/11/2026 18:54,2758.57,2780.84,24.76,1.5,105.52,0,1080.03,29,1316,20,614
9/11/2026 18:54,2758.5,2780.84,24.83,1.5,105.52,0,3170.11,24,1316,20,622
9/11/2026 18:54,2758.43,2780.84,24.91,1.5,104.9,0,785.87,30,1316,20,614
9/11/2026 18:54,2758.26,2780.84,25.07,1.5,105.21,0,762.64,31,1316,20,612
9/11/2026 18:54,2758.11,2780.84,25.22,1.5,104.27,0,855.54,33,1345,20,622
9/11/2026 18:54,2757.95,2780.84,25.38,1.5,103.65,0,1025.84,35,1316,20,620
9/11/2026 18:54,2757.8,2780.84,25.52,1.5,104.27,0,1180.66,30,1316,20,612
9/11/2026 18:54,2757.64,2780.84,25.69,1.5,103.65,0,1335.48,32,1316,20,612
9/11/2026 18:54,2757.49,2780.84,25.85,1.5,104.27,0,1645.12,32,1316,20,614
9/11/2026 18:54,2757.4,2780.84,25.92,1.5,104.27,0,932.95,33,1316,20,612
9/11/2026 18:54,2757.32,2780.84,26,1.5,103.65,0,0,28,1316,20,617
9/11/2026 18:54,2757.25,2780.84,26.08,1.5,103.65,0,607.82,34,1316,20,617
9/11/2026 18:54,2757.18,2780.84,26.16,1.5,104.27,0,0,26,1288,19,614
9/11/2026 18:54,2757.09,2780.84,26.23,1.5,103.65,0,832.31,36,1288,19,614
9/11/2026 18:54,2757.01,2780.84,26.32,1.5,103.65,0,1389.67,29,1316,20,617
9/11/2026 18:54,2756.94,2780.84,26.4,1.5,104.27,0,1381.93,32,1316,20,614
9/11/2026 18:54,2756.86,2780.84,26.47,1.5,103.65,0,979.39,32,1316,20,614
9/11/2026 18:54,2756.7,2780.84,26.63,1.5,103.65,0,569.12,31,1316,20,614
9/11/2026 18:54,2756.55,2780.84,26.79,1.5,103.65,0,530.41,34,1316,20,614
9/11/2026 18:54,2756.37,2780.84,26.96,1.5,103.65,0,669.75,37,1345,20,617
9/11/2026 18:54,2756.22,2780.84,27.11,1.5,103.65,0,910.09,37,1316,20,614
9/11/2026 18:54,2756.06,2780.84,27.27,1.5,103.65,0,1358.7,32,1345,20,614
9/11/2026 18:55,2755.9,2780.84,27.43,1.5,103.02,0,1428.37,27,1316,20,614
9/11/2026 18:55,2755.72,2780.84,27.6,1.5,103.02,0,1575.45,26,1288,19,614
9/11/2026 18:55,2755.57,2780.84,27.76,1.5,103.02,0,2411.49,31,1316,20,614
9/11/2026 18:55,2755.4,2780.84,27.92,1.5,102.4,0,1320,25,1345,20,614
9/11/2026 18:55,2755.24,2780.84,28.09,1.5,102.4,0,824.57,20,1345,20,614
9/11/2026 18:55,2755.06,2780.84,28.27,1.5,102.4,0,1180.66,22,1359,21,614
9/11/2026 18:55,2754.88,2780.84,28.45,1.5,102.4,0,0,24,1359,21,614
9/11/2026 18:55,2754.71,2780.84,28.61,1.5,101.77,0,274.96,22,1359,21,612
9/11/2026 18:55,2754.54,2780.84,28.78,1.5,101.77,0,3812.61,25,1416,22,612
9/11/2026 18:55,2754.37,2780.84,28.97,1.5,101.77,0,4075.81,39,1445,22,612
9/11/2026 18:55,2754.25,2780.84,29.08,1.5,101.15,0,4075.81,20,1473,23,606
9/11/2026 18:55,2754.15,2780.84,29.18,1.5,100.52,0,0,72,1473,23,599
9/11/2026 18:55,2754.12,2780.84,29.2,1.5,101.15,0,2310.85,29,1473,23,599
9/11/2026 18:55,2754.12,2780.84,29.2,1.5,100.52,0,3301.71,30,1445,22,604
9/11/2026 18:55,2754.12,2780.84,29.2,1.5,99.9,0,646.53,34,1445,22,606
9/11/2026 18:55,2754.12,2780.84,29.2,1.5,100.52,0,2210.22,24,1430,22,614
9/11/2026 18:55,2754.13,2780.84,29.2,1.5,101.15,0,677.49,37,1402,21,617
